layer,head,base_logit_diff,ablated_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,base_benign_logit_diff,flip_to_benign
12,4,10.5625,9.671875,-0.890625,-8.431952662721894,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.578125,False
12,5,10.5625,9.828125,-0.734375,-6.952662721893491,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.578125,False
12,2,10.5625,10.1015625,-0.4609375,-4.363905325443787,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.578125,False
12,15,10.5625,10.296875,-0.265625,-2.514792899408284,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.578125,False
12,4,10.5625,9.671875,-0.890625,-8.431952662721894,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.25,False
12,5,10.5625,9.828125,-0.734375,-6.952662721893491,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.25,False
12,2,10.5625,10.1015625,-0.4609375,-4.363905325443787,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.25,False
12,15,10.5625,10.296875,-0.265625,-2.514792899408284,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.25,False
12,15,0.171875,-0.078125,-0.25,-145.45454545454547,86,Invoke-WebRequest,3784.ps1,1362.ps1,-3.296875,True
12,5,0.171875,0.046875,-0.125,-72.72727272727273,86,Invoke-WebRequest,3784.ps1,1362.ps1,-3.296875,False
12,4,0.171875,0.140625,-0.03125,-18.181818181818183,86,Invoke-WebRequest,3784.ps1,1362.ps1,-3.296875,False
12,2,0.171875,0.140625,-0.03125,-18.181818181818183,86,Invoke-WebRequest,3784.ps1,1362.ps1,-3.296875,False
12,15,0.171875,-0.078125,-0.25,-145.45454545454547,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.15625,True
12,5,0.171875,0.046875,-0.125,-72.72727272727273,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.15625,False
12,4,0.171875,0.140625,-0.03125,-18.181818181818183,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.15625,False
12,2,0.171875,0.140625,-0.03125,-18.181818181818183,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.15625,False
12,15,0.171875,-0.078125,-0.25,-145.45454545454547,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.578125,True
12,5,0.171875,0.046875,-0.125,-72.72727272727273,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.578125,False
12,4,0.171875,0.140625,-0.03125,-18.181818181818183,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.578125,False
12,2,0.171875,0.140625,-0.03125,-18.181818181818183,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.578125,False
12,15,0.171875,-0.078125,-0.25,-145.45454545454547,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.25,True
12,5,0.171875,0.046875,-0.125,-72.72727272727273,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.25,False
12,4,0.171875,0.140625,-0.03125,-18.181818181818183,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.25,False
12,2,0.171875,0.140625,-0.03125,-18.181818181818183,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.25,False
12,4,10.5625,9.671875,-0.890625,-8.431952662721894,91,Invoke-WebRequest,773.ps1,3834.ps1,-3.734375,False
12,5,10.5625,9.828125,-0.734375,-6.952662721893491,91,Invoke-WebRequest,773.ps1,3834.ps1,-3.734375,False
12,2,10.5625,10.1015625,-0.4609375,-4.363905325443787,91,Invoke-WebRequest,773.ps1,3834.ps1,-3.734375,False
12,15,10.5625,10.296875,-0.265625,-2.514792899408284,91,Invoke-WebRequest,773.ps1,3834.ps1,-3.734375,False
12,4,10.5625,9.671875,-0.890625,-8.431952662721894,92,Invoke-WebRequest,2820.ps1,3834.ps1,-2.59375,False
12,5,10.5625,9.828125,-0.734375,-6.952662721893491,92,Invoke-WebRequest,2820.ps1,3834.ps1,-2.59375,False
12,2,10.5625,10.1015625,-0.4609375,-4.363905325443787,92,Invoke-WebRequest,2820.ps1,3834.ps1,-2.59375,False
12,15,10.5625,10.296875,-0.265625,-2.514792899408284,92,Invoke-WebRequest,2820.ps1,3834.ps1,-2.59375,False
12,15,0.171875,-0.078125,-0.25,-145.45454545454547,93,Invoke-WebRequest,773.ps1,1362.ps1,-3.734375,True
12,5,0.171875,0.046875,-0.125,-72.72727272727273,93,Invoke-WebRequest,773.ps1,1362.ps1,-3.734375,False
12,4,0.171875,0.140625,-0.03125,-18.181818181818183,93,Invoke-WebRequest,773.ps1,1362.ps1,-3.734375,False
12,2,0.171875,0.140625,-0.03125,-18.181818181818183,93,Invoke-WebRequest,773.ps1,1362.ps1,-3.734375,False
12,15,0.171875,-0.078125,-0.25,-145.45454545454547,94,Invoke-WebRequest,2820.ps1,1362.ps1,-2.59375,True
12,5,0.171875,0.046875,-0.125,-72.72727272727273,94,Invoke-WebRequest,2820.ps1,1362.ps1,-2.59375,False
12,4,0.171875,0.140625,-0.03125,-18.181818181818183,94,Invoke-WebRequest,2820.ps1,1362.ps1,-2.59375,False
12,2,0.171875,0.140625,-0.03125,-18.181818181818183,94,Invoke-WebRequest,2820.ps1,1362.ps1,-2.59375,False
12,4,10.5625,9.671875,-0.890625,-8.431952662721894,95,Invoke-WebRequest,2969.ps1,3834.ps1,-1.140625,False
12,5,10.5625,9.828125,-0.734375,-6.952662721893491,95,Invoke-WebRequest,2969.ps1,3834.ps1,-1.140625,False
12,2,10.5625,10.1015625,-0.4609375,-4.363905325443787,95,Invoke-WebRequest,2969.ps1,3834.ps1,-1.140625,False
12,15,10.5625,10.296875,-0.265625,-2.514792899408284,95,Invoke-WebRequest,2969.ps1,3834.ps1,-1.140625,False
12,4,10.5625,9.671875,-0.890625,-8.431952662721894,96,Invoke-WebRequest,712.ps1,3834.ps1,-2.1875,False
12,5,10.5625,9.828125,-0.734375,-6.952662721893491,96,Invoke-WebRequest,712.ps1,3834.ps1,-2.1875,False
12,2,10.5625,10.1015625,-0.4609375,-4.363905325443787,96,Invoke-WebRequest,712.ps1,3834.ps1,-2.1875,False
12,15,10.5625,10.296875,-0.265625,-2.514792899408284,96,Invoke-WebRequest,712.ps1,3834.ps1,-2.1875,False
12,4,10.5625,9.671875,-0.890625,-8.431952662721894,97,Invoke-WebRequest,2165.ps1,3834.ps1,-1.65625,False
12,5,10.5625,9.828125,-0.734375,-6.952662721893491,97,Invoke-WebRequest,2165.ps1,3834.ps1,-1.65625,False
12,2,10.5625,10.1015625,-0.4609375,-4.363905325443787,97,Invoke-WebRequest,2165.ps1,3834.ps1,-1.65625,False
12,15,10.5625,10.296875,-0.265625,-2.514792899408284,97,Invoke-WebRequest,2165.ps1,3834.ps1,-1.65625,False
12,15,0.171875,-0.078125,-0.25,-145.45454545454547,98,Invoke-WebRequest,2969.ps1,1362.ps1,-1.140625,True
12,5,0.171875,0.046875,-0.125,-72.72727272727273,98,Invoke-WebRequest,2969.ps1,1362.ps1,-1.140625,False
12,4,0.171875,0.140625,-0.03125,-18.181818181818183,98,Invoke-WebRequest,2969.ps1,1362.ps1,-1.140625,False
12,2,0.171875,0.140625,-0.03125,-18.181818181818183,98,Invoke-WebRequest,2969.ps1,1362.ps1,-1.140625,False
12,15,0.171875,-0.078125,-0.25,-145.45454545454547,99,Invoke-WebRequest,712.ps1,1362.ps1,-2.1875,True
12,5,0.171875,0.046875,-0.125,-72.72727272727273,99,Invoke-WebRequest,712.ps1,1362.ps1,-2.1875,False
12,4,0.171875,0.140625,-0.03125,-18.181818181818183,99,Invoke-WebRequest,712.ps1,1362.ps1,-2.1875,False
12,2,0.171875,0.140625,-0.03125,-18.181818181818183,99,Invoke-WebRequest,712.ps1,1362.ps1,-2.1875,False
12,15,0.171875,-0.078125,-0.25,-145.45454545454547,100,Invoke-WebRequest,2165.ps1,1362.ps1,-1.65625,True
12,5,0.171875,0.046875,-0.125,-72.72727272727273,100,Invoke-WebRequest,2165.ps1,1362.ps1,-1.65625,False
12,4,0.171875,0.140625,-0.03125,-18.181818181818183,100,Invoke-WebRequest,2165.ps1,1362.ps1,-1.65625,False
12,2,0.171875,0.140625,-0.03125,-18.181818181818183,100,Invoke-WebRequest,2165.ps1,1362.ps1,-1.65625,False
